Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Western Pennsylvania,418320-G01,418320,SYKESVILLE,MAIN OFFICE,14 W MAIN ST,JEFFERSON,SYKESVILLE,PA,15865-1080,Active,Owned,1384154,X1B466,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1972,"1,536"
Central Pennsylvania,418344-G01,418344,TAMAQUA,MAIN OFFICE,399 E BROAD ST,SCHUYLKILL,TAMAQUA,PA,18252-9998,Active,Owned,1384257,X1B480,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1933,"9,838"
Western Pennsylvania,418356-G01,418356,TARENTUM,MAIN OFFICE,708 CORBET ST,ALLEGHENY,TARENTUM,PA,15084-9998,Active,Owned,1384294,X1B485,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1928,"5,820"
Western Pennsylvania,418368-G03,418368,TAYLORSTOWN,MAIN OFFICE Bldg,56 MAIN ST,WASHINGTON,TAYLORSTOWN,PA,15365-1001,Active,Owned,1384339,X1B489,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,12/1/1998,"1,040"
Philadelphia Metropolitan,418372-G02,418372,TELFORD SOUDERTON,MAIN OFFICE,99 S 4TH ST,MONTGOMERY,TELFORD,PA,18969-9998,Active,Owned,1436691,X1B491,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/2000,"18,631"
Central Pennsylvania,418392-G01,418392,THOMASVILLE,MAIN OFFICE,5285 LINCOLN HWY W,YORK,THOMASVILLE,PA,17364-9998,Active,Owned,1384560,X1B501,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1995,"3,424"
Western Pennsylvania,418452-G01,418452,TITUSVILLE,MAIN OFFICE,135 W SPRING ST,CRAWFORD,TITUSVILLE,PA,16354-1700,Active,Owned,1384733,X1B524,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1917,"10,538"
Central Pennsylvania,418464-G01,418464,TOPTON,MAIN OFFICE,33 S HOME AVE,BERKS,TOPTON,PA,19562-9998,Active,Owned,1384839,X1B534,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,6/1/1958,"2,088"
Central Pennsylvania,418480-G01,418480,TOWANDA,MAIN OFFICE,700 MAIN ST,BRADFORD,TOWANDA,PA,18848-9998,Active,Owned,1384869,X1B540,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1936,"7,629"
Central Pennsylvania,418568-G01,418568,TUNKHANNOCK,MAIN OFFICE,109 BRIDGE ST,WYOMING,TUNKHANNOCK,PA,18657-9998,Active,Owned,1385153,X1B575,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1938,"4,412"
Western Pennsylvania,418584-G01,418584,TURTLE CREEK,MAIN OFFICE,116 GRANT ST,ALLEGHENY,TURTLE CREEK,PA,15145-9998,Active,Owned,1385198,X1B581,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1938,"7,377"
Western Pennsylvania,418612-G02,418612,TYLERSBURG,MAIN OFFICE,8206 ROUTE 36,CLARION,TYLERSBURG,PA,16361-9800,Active,Owned,1385279,X1B595,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,9/1/1999,"1,040"
Western Pennsylvania,418628-G01,418628,TYRONE,MAIN OFFICE,1071 PENNSYLVANIA AVE,BLAIR,TYRONE,PA,16686-9998,Active,Owned,1385296,X1B599,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1930,"12,869"
Western Pennsylvania,418632-G03,418632,ULEDI,MAIN OFFICE,100 RAINEY RD,FAYETTE,ULEDI,PA,15484-1001,Active,Owned,1385319,X1B602,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,2/1/2000,"1,040"
Central Pennsylvania,418640-G02,418640,ULYSSES,MAIN OFFICE,408 N MAIN ST,POTTER,ULYSSES,PA,16948-9998,Active,Owned,1385328,X1B604,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,,"1,885"
Western Pennsylvania,418644-G02,418644,UNION CITY,MAIN OFFICE,90 N MAIN ST,ERIE,UNION CITY,PA,16438-1000,Active,Owned,1385371,X1B615,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,9/1/2000,"5,071"
Philadelphia Metropolitan,418684-G04,418685,UPPER DARBY,HAVERTOWN BR,444 E TOWNSHIP LINE RD,DELAWARE,HAVERTOWN,PA,19083-9998,Active,Owned,1436475,X18824,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1969,"19,900"
Philadelphia Metropolitan,418684-G01,418684,UPPER DARBY,MAIN OFFICE,201 BYWOOD AVE,DELAWARE,UPPER DARBY,PA,19082-9998,Active,Owned,1385527,X1B642,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1938,"37,812"
Central Pennsylvania,418692-G01,418692,UPPER STRASBURG,MAIN OFFICE,9808 UPPER STRASBURG RD,FRANKLIN,UPPER STRASBURG,PA,17265-9998,Active,Owned,1385541,X1B658,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Not Prev. Leased",No,3/1/1998,928
Western Pennsylvania,418756-G01,418756,VAN VOORHIS,MAIN OFFICE,1275 BENTLEYVILLE RD,WASHINGTON,VAN VOORHIS,PA,15366-1001,Active,Owned,1385727,X1B687,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,2/1/1991,814
Western Pennsylvania,418736-G01,418736,VANDERBILT,MAIN OFFICE,262 LIBERTY ST,FAYETTE,VANDERBILT,PA,15486-5001,Active,Owned,1385751,X1B689,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1966,"1,140"
Western Pennsylvania,418740-G01,418740,VANDERGRIFT,MAIN OFFICE,142 FARRAGUT AVE,WESTMORELAND,VANDERGRIFT,PA,15690-9998,Active,Owned,1385752,X1B690,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"9,189"
Western Pennsylvania,418800-G01,418800,VINTONDALE,MAIN OFFICE,195 MAIN ST,CAMBRIA,VINTONDALE,PA,15961-9998,Active,Owned,1386026,X1B713,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,1/1/1986,"1,387"
Philadelphia Metropolitan,418876-G01,418876,WARMINSTER,MAIN OFFICE,1135 MEARNS RD,BUCKS,WARMINSTER,PA,18974-9998,Active,Owned,1386409,X1B792,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1976,"22,721"
Philadelphia Metropolitan,418876-G02,418876,WARMINSTER,YORK ROAD STATION,445 YORK RD,BUCKS,WARMINSTER,PA,18974-9997,Active,Owned,1388495,X1C136,Post Office,Finance Station - No Delivery,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,3/1/1963,"2,683"
Western Pennsylvania,418880-G01,418880,WARREN,MAIN OFFICE,210 W 3RD AVE STE 100,WARREN,WARREN,PA,16365-9998,Active,Owned,1386430,X1B794,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1932,"29,439"
Central Pennsylvania,418884-G03,418884,WARREN CENTER,MAIN OFFICE,1 SCHOOL HOUSE RD,BRADFORD,WARREN CENTER,PA,18851-9998,Active,Owned,1386423,X1B795,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,12/1/1990,720
Western Pennsylvania,418904-G02,418904,WASHINGTON,MAIN OFFICE,153 JEFFERSON AVE,WASHINGTON,WASHINGTON,PA,15301-9998,Active,Owned,1386517,X1B810,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,3/1/1972,"49,400"
Western Pennsylvania,418904-G03,418904,WASHINGTON,VMF,15 JEFFERSON AVE,WASHINGTON,WASHINGTON,PA,15301-9721,Active,Owned,1436858,X1C734,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,3/1/1972,"5,774"
Philadelphia Metropolitan,418964-G01,418964,WAYNE,MAIN OFFICE,104 S WAYNE AVE,DELAWARE,WAYNE,PA,19087-9998,Active,Owned,1386730,X1B838,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1941,"5,456"
Philadelphia Metropolitan,418964-G01,418964,WAYNE,MAIN OFFICE,104 S WAYNE AVE,DELAWARE,WAYNE,PA,19087-9998,Active,Owned,1436592,X1A682,Post Office,Branch,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1941,"5,456"
Central Pennsylvania,418968-G01,418968,WAYNESBORO,MAIN OFFICE,118 E MAIN ST,FRANKLIN,WAYNESBORO,PA,17268-9998,Active,Owned,1386737,X1B841,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"12,625"
Western Pennsylvania,418972-G01,418972,WAYNESBURG,MAIN OFFICE,120 S MORRIS ST,GREENE,WAYNESBURG,PA,15370-9998,Active,Owned,1386743,X1B842,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1930,"6,855"
Central Pennsylvania,419008-G01,419008,WELLSBORO,MAIN OFFICE,14 MAIN ST,TIOGA,WELLSBORO,PA,16901-9998,Active,Owned,1386881,X1B863,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,12/1/1970,"16,286"
Central Pennsylvania,419024-G01,419024,WERNERSVILLE,MAIN OFFICE,55 S CHURCH RD,BERKS,WERNERSVILLE,PA,19565-9998,Active,Owned,1386921,X1B870,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/2001,"5,077"
Philadelphia Metropolitan,419044-G01,419044,WEST CHESTER,GAY STREET STATION,101 E GAY ST,CHESTER,WEST CHESTER,PA,19380-9997,Active,Owned,1364562,X18564,Post Office,Finance Station - No Delivery,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,11/1/1907,"14,359"
Philadelphia Metropolitan,419044-G02,419044,WEST CHESTER,MAIN OFFICE,1050 AIRPORT RD,CHESTER,WEST CHESTER,PA,19380-9998,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1980,"39,269"
Philadelphia Metropolitan,419044-GO1,419044,WEST CHESTER,MAIN OFFICE EXPANSION,1050 AIRPORT RD,CHESTER,WEST CHESTER,PA,19380-9998,Active,Owned,1386982,X1B898,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,,0
Western Pennsylvania,419052-G01,419052,WEST ELIZABETH,MAIN OFFICE,604 GRANT ST,ALLEGHENY,WEST ELIZABETH,PA,15088-1001,Active,Owned,1387009,X1B905,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1966,"1,728"
Western Pennsylvania,419184-G01,419184,WEXFORD,MAIN OFFICE,10675 PERRY HWY,ALLEGHENY,WEXFORD,PA,15090-9998,Active,Owned,1387420,X1B981,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1990,"13,522"
Central Pennsylvania,419202-G02,419202,WHITEHALL,MAIN OFFICE,1105 SCHADT AVE,LEHIGH,WHITEHALL,PA,18052-9998,Active,Owned,1387554,X1C003,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1974,"10,284"
Central Pennsylvania,419261-G03,419260,WILKES BARRE,MPO/VMF,300 S MAIN ST,LUZERNE,WILKES BARRE,PA,18701-9998,Active,Owned,1436727,X1C026,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1967,"105,254"
Central Pennsylvania,419262-G03,419262,WILKES BARRE,PDC,197 S MAIN ST,LUZERNE,WILKES BARRE,PA,18700-9998,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1934,"57,195"
Central Pennsylvania,419260-G06,419260,WILKES BARRE,Plains Branch  Modular ,29 N RIVER ST,LUZERNE,PLAINS,PA,18705-1332,Active,Owned,1436767,X1C340,Post Office,Branch,"USPS Building, Not Prev. Leased",Land Data on separate record,No,2/1/1999,956
Central Pennsylvania,419278-G02,419278,WILLIAMSPORT,P&DF,2901 REACH RD,LYCOMING,WILLIAMSPORT,PA,17701-9997,Active,Owned,1436730,X1C042,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1977,"63,489"
Central Pennsylvania,419278-G02,419278,WILLIAMSPORT,P&DF,2901 REACH RD,LYCOMING,WILLIAMSPORT,PA,17701-9997,Active,Owned,1441251,X1C041,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1977,"63,489"
Central Pennsylvania,419278-G02,419278,WILLIAMSPORT,P&DF,2901 REACH RD,LYCOMING,WILLIAMSPORT,PA,17701-9997,Active,Owned,1472111,17385,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1977,"63,489"
Central Pennsylvania,419276-G04,419276,WILLIAMSPORT,VMF,2901 REACH RD,LYCOMING,WILLIAMSPORT,PA,17701-9998,Active,Owned,1444182,8492,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,5/1/1977,0
Philadelphia Metropolitan,419288-G01,419288,WILLOW GROVE,MAIN OFFICE,611 EASTON RD,MONTGOMERY,WILLOW GROVE,PA,19090-9998,Active,Owned,1387811,X1C046,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,3/1/1962,"7,733"
Western Pennsylvania,419304-G01,419304,WILMORE,MAIN OFFICE,885 MAIN ST,CAMBRIA,WILMORE,PA,15962-9998,Active,Owned,1387852,X1C055,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,3/1/2000,960
Central Pennsylvania,419328-G01,419328,WINDSOR,MAIN OFFICE,3 S CAMP ST,YORK,WINDSOR,PA,17366-9998,Active,Owned,1436732,X1C065,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"2,501"
Philadelphia Metropolitan,419452-G01,419452,WYNCOTE,MAIN OFFICE,207 GLENSIDE AVE,MONTGOMERY,WYNCOTE,PA,19095-9998,Active,Owned,1388383,X1C112,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1959,"2,910"
Central Pennsylvania,419492-G03,419492,YORK,EAST BRANCH DDC,3435 CONCORD RD OFC,YORK,YORK,PA,17402-9998,Active,Owned,1436738,X1C130,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1993,"61,816"
Central Pennsylvania,419492-G04,419492,YORK,JACOBUS BRANCH,2 SMITH ST,YORK,YORK,PA,17407-9800,Active,Owned,1436486,X19057,Post Office,Finance Branch - No Delivery,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,5/1/1961,"1,136"
Western Pennsylvania,419516-G01,419516,YOUNGSVILLE,MAIN OFFICE,39 RAILROAD ST,WARREN,YOUNGSVILLE,PA,16371-1400,Active,Owned,1388524,X1C144,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1966,"3,117"
Total,,,,,,,,,,,,,,,,,,,,"19,612,048"
Count,,,,,,,,,,,,,,,,,,,,510
